,tweet
13,"@iamowaisnoorani اس پیغام کو جتنا ہو سکے شئیر کرو
نوارنی طوائف گشتی کا بچہ تھا اس کے بات کا کجھ نہیں پتا نوارنی ساری زندگی جوان لونڈوں سے گانڈ مرواتا رہا نوارنی گانڈو اپنی بیوی کے پاس نہیں جاتا تھا سوال یے کہ پھر اویس نورانی کیسے پیدا ہو گیا ! https://t.co/4OdcLDT5fE"
14,@Ashkhan32528136 یہ گانڈو ہے بسی موڑ لاہور میں اس کی بہنیں چلتی تھیں میں اس کو اچھی طرح جانتا ہوں یہ دس روپے لے کر گانڈ مرواتا تھا
15,"اسی لڑکیوں کی وجہ سے تو لڑکے مرد آتے ہیں رات دن مشغلہ رہتا ہے پی ٹی آئی تو جینئس کنجروں کی پالٹی ہے حیا عزت والا بندہ کیا کرےگا نشئی گانڈو زناکار ممبر ہیں
رنڈی گشتی ٹیکسی کنجری اسکے ممبر خواتین ہیں https://t.co/7mN5T8Jepr"
16,@alijavedadv اصل گانڈو نواز شریف ہے جو بھاگ گیا اب بھی وقت ہے اگر واپس نہ آیا تو مریم اور شہباز نے جو سو دوسو ووٹر رہ گئے ہیں وہ بھی گنوا دینے ہیں الیکشن آج ہوں یا کل ن لیک کی چتا جل چکی جو کسر رہ گئی وہ اسحاق ڈالر پوری کر رہا ہے تو بھی پارٹی بدل لے
17,@KhSaad_Rafique دشمن جب گانڈو ھو تو اپنا۔ خیال رکھنا پڑھتا ھے۔
18,@CMShehbaz گانڈو دیکھ لو اور صبر کرو شوباز وقت قریب ہے https://t.co/BPO5Dvp2Ov
19,@SdqJaan ن لیگ ہی گانڈو ہے ۔۔ورنہ کیا مجال  تجھ جیسے چنگڑ بھی دھمکیاں لگائیں ۔۔
20,@PakVocals تم ایسے ہی روتے رہو گے گانڈو
21,"RT @KMK9077: @Naawazsharif تیرے خاندان کا جنازہ گذرے
تم پاکستان او  
یہاں تیری قبر بنے گی
میر عاصم خنزیر  
کے لوڑے پر گھوم لو 
وقت ارہا ہے…"
22,@OfficialDGISPR ہھ گانڈو سالے کتیا کے بچے سارے کے سارے دلے لتے ہیرا منڈی کی اولاد دلال غدار کافر کافر کافر 🔫⁦☠️⁩⁦☠️⁩⁦☠️⁩⁦☠️⁩⁦☠️⁩⁦☠️⁩⁦☠️⁩⁦☠️⁩⁦☠️⁩⁦☠️⁩⁦☠️⁩ https://t.co/ZOhrPdohdv
23,@MuradSaeedPTI بھڑوے تم فوجیوں کے ٹٹے بھی منہ میں لیتے رھے ھو اب جھوٹ کا سبق مت پڑھاؤ قوم کو ۔ تم لوگ اجتماعی گانڈو ھو دلال ذمان پارک میں گھوڑی بنارھ تو بس
24,@Matiullahjan919 یار اور بھی گٹیا لفافی ھے لیکن تو سب سے بڑا گانڈو ھے
25,"@nasirbuttuk بابا گانڈو تو پھر دلا نکلا بگھوڑی کا 
😂😂"
26,ویسے اس وزیراطلاعات کے منہ پر یزید کا پیشاب 🖐🖐🖐 کتنے فخر سے جھوٹ بول رہا ہے گانڈو 😡😡😡 https://t.co/JMBz8RJ88i
27,"RT @KMK9077: @Naawazsharif تیرے خاندان کا جنازہ گذرے
تم پاکستان او  
یہاں تیری قبر بنے گی
میر عاصم خنزیر  
کے لوڑے پر گھوم لو 
وقت ارہا ہے…"
28,@saifullahawan40 او ایسے بولو ڈر گئے تمہاری گانڈمیں اس نے پوری طرح سے ڈنڈا دے دیا ہے وہ پٹھان ہے تمہاری سب کی گانڈمارے گا تم سب  گانڈو ہو تم تو مریم کے دھلے ہوئے لالو کنجروں بہنچود
29,"یہ دیس ہے اندھے بہرے لنگڑے لولے بغیرت بے حس لوگوں کا اگر یہ ان مٹھی بھر حرامخوروں کو عوام اپنی عدالت لگا کر نہ صرف پکڑ لیتی بلکہ بیچ چوراہے ان کا فیصلہ بھی کر دیتی تو دوبارہ کوئی سرکاری حرامزادہ کسی کی بیٹی کو یو رسوا نہ کرتا
گانڈو قوم 
چوتیہ عوام https://t.co/Iul7qRIS9j"
30,@humnews_urdu چل نکل بھوسڑی کے کتے اب ڈالر پر بھونک کے دیکھا گانڈو
31,@NamroodBabylon1 @BhittaniKhannnn @Ik_supporter1 ابےنکل افغانی غدار پہلے پشتون پھر پٹھان گاندو تمھاری اوقات ہے کیا ہے سالے تاتاری کامنسٹ لادین بھڑوے تو کیا ہم اس ے بڑا دین دار ہے گانڈو ہم نے مذہب کے لئے اپنا ملک الگ بنالیا اور پھر اسکے دفاع کے لئے آئٹم بمب بھی ہم نے بنایا سالے دہشتگرد تم۔پاکستانی پاسپورٹ دنیا م دہشتگرد ی کرتے
32,"@jhonathanmorre @ImaanZHazir تم سب کے سب ایک ہی ہو گندی نسل کے کنجر 
جن کا ک
اکاؤنٹ جعلی ہو وہ مادر چود سب کے سب بکواسی کتے ہیں۔
حرامزادے تو کیا سمجھتا ہے تیرے جیسے گانڈو سے مجھے ڈرا لیں گے تو تمہاری بھول ہے رنڈی کے بچو"
33,@MuradSaeedPTI گانڈو گانڈ مروانے کے بعد جذباتی ٹویٹ کرتے ہوئے
34,انکے گانڈو لیڈر نواز شریف کے اسی لیۓ پاد نکل رہے تھے لہذا فوری پلیٹیں گرا کر لندن بھاگ گیا مادر چود https://t.co/0eo3EGlKhR
35,@KhSaad_Rafique دلے کے بچے تیرا نوازا گانڈو تو مُلک چھوڑ کر بھاگ گیا تھا اور ابھی تک واپس نہیں آیا تُو کیوں گانڈ مروا رہا ہے گشتِی کے
36,"@realikramnasim نہایت ہی رنڈی کے بچے اور دو نمبر مدرسہ کے گانڈو ھو 
تمھارے پاس کوئ ثبوت ہے تو پیش کر ورنہ اس روزہ میں بیوی ھم سے نہ چودوالے ڈیزل یہودی کتے اور اس دونمبر لوطتیوں پر لعنت"
37,"RT @madiijutt446: گانڈو فیصلے 😡😡

#بیگم_زدہ_جج https://t.co/wpVGZlJJy5"
38,"@realikramnasim بے غیرت گانڈو ملا مرا ایک حملے میں بھی نہیں ۔
خیر حملے والے بھی اپنے مدرسوں کے بچے ہی ہیں نا 
بابر کوئی نیں آیا اس بدبودار ڈیزل پر حملہ کرنے"
39,@PSXinfo @shahbazzahid جتنے بھی عمرانی گانڈو ہیں سب فیک اکاؤنٹ سے ہی ماں بہن پیش کرتے ہیں
40,@faheemgohar1 اوہ پٹواری اپنا گانڈو بزدل لندن سے واپس لاؤ
41,RT @Chzaildar1Ch: @MuhammaddNawaz انڈیا 1993 کے بعد آئی. ایم. ایف کے پاس قرضہ لینے کے لیے نہیں گیا اور اپنے پاؤں پر کھڑا ہو کر اپنی معیشت ک…
42,RT @BeyondHorizon19: @Marwat_Sahab او گانڈو اس میں 6 ایکٹرز اور 2 ناپاک فوجی ہیں ۔ پوری قوم تو ناپاک فوج سے اتنا نفرت کرتی ہے جتنا ایک باوض…
43,"RT @madiijutt446: گانڈو فیصلے 😡😡

#بیگم_زدہ_جج https://t.co/wpVGZlJJy5"
44,"گانڈو فیصلے 😡😡

#بیگم_زدہ_جج https://t.co/wpVGZlJJy5"
45,@SanaBajwa11 میاں گانڈو شریف
46,@Naeemullahanmol @hinaparvezbutt اس کو بھی تھوڑی سی تربیت دے دیتے گانڈو تیرے جیسا ہی نکلا https://t.co/gn4bxPzXiz
47,@PresPMLNPunjab رانا چمگادر کتے اپ ایک دھشتگرد ھے کیونکہ ایک تو اپ کی بیٹی ڈانس زبردست کرتی  ھے دوسرا اپ کتے گانڈو ھو
48,@AhmadJawadBTH اس خبیث @Matiullahjan919  کا اندر بغض نکل رہا ہے۔ اس کو جب اٹھایا گیا تھا تو اس کی گانڈ بھی ماری تھی انہوں نے کیونکہ یہ شروع سے ہی گانڈو مشہور تھا۔ اس کا قصور نہیں ہے یہ ہے ہی جرنیلوں کی پیداوار۔ تو پھر کچھ تو نمک حلالی کرے گا نا۔ تیرے کردار تیری گفتار دونوں پہ لعنت کھوتے انسان
49,"@ShahidAslam87 @adeelraja تو منافق ہیں گانڈو..
Teri liye sbse zada awaz PTI  ne uthai thi dalay insan"
50,@miandawoodadv سالے تو تو نہیں بچے گا  سب سے پہلے تجھے اسٹیبلشمنٹ اور حافظ کی دلالی کرنے پر اور قاتل کا وکیل بننے پر  تیری ٹوئی  ماری جائے گی۔ گانڈو وکیل رنڈی کے بچے سور کی اولاد تیری بیوی پہ سو جنگلی سور چڑھے حرامزادے
51,RT @civilian22crore: @Matiullahjan919 گانڈو مطیع الله گانڈو مطیع الله گانڈو مطیع الله گانڈو مطیع الله https://t.co/pRXUQME2xu
52,@SdqJaan او کسی گانڈو نسل کے حرامی ، اگر تیرے پاس ثبوت ہے تو پیش کر ، ادھر نہ بھونک کسی کالی گشتی کے بچے
53,RT @KashifSexyGando: خوشی تب ہوتی ہے جب دوست گھر آکر میرے سامنے  میری سگی بہن کی پھدی مارتے ہیں' دوست بہن کو الٹا کرکے گانڈ میں لوڑا ڈالے ا…
54,"RT @KMK9077: نامرد پولیس  زانی ماں کی اولاد 
یہ فوج کے گانڈو ہیں"
55,RT @drsyedlehazkaka: @adamjeezee @FatimaPTI_IK نیوٹرلز نہیں۔انکا نام مس یوز ہورہا۔میسنا اور باؤجی گانڈو۔
56,@saifullahawan40 ڈر گئے گانڈو
57,"@dtnoorkhan @FIA_Agency چیف جسٹس سے یہ اپیل کر رہے ہو گانڈو، ،،،یہ اپیل نہ کرنا کہ ملک میں قانون کو نون بنا دیا ہے، فسطائیت زوروں پے ہے،، وہاں تیری پھٹتی ہے کیونکہ تیرے حرام زادے باپ کاش تجھے حلال سے پالا ہوتا تو آج حق سچ کی بات کرتا،
فکر نہ کرو،لیکن اندر کا حرام تجھے حق کی بات کرنے نہیں دیتا، دلے"
58,@TalatHussain12 گانڈو عام عوام سے جا کے تو پوچھ، کب تک یہ بھڑوت جاری رکھو کے، میں عمران خان کو سپورٹ نہیں کرتا پر اندھا بھی نہیں ہوں، جو حالات ہیں کم از کم وہ تو ٹھیک سے بیان کرو ورنہ وہ رو سنا ہوگا نا کہ سوکھے کے ساتھ گیلے بھی جلتے ہیں
59,RT @ShahidmjM: @Ghafoor99174042 امریکی ٹٹو گانڈو خان ھے جس نے امریکی خوف سے آسیہ بی بی ان کے حوالے کی اور جمائما خود چھوڑ کر آئی کشمیر انڈی…
60,@ammarmasood3 @ammarmasood3 چل بکواس بند کر اپنی گانڈو ، تیرے منہ میں پیشاب کرے بندہ لیکن ڈر یہی ہے کہ کہیں پیشاب بھی مزید پلید نا ہو جائے حرامخور اور پالتو کتے کو لگ کر
61,RT @ShahidmjM: @Ghafoor99174042 امریکی ٹٹو گانڈو خان ھے جس نے امریکی خوف سے آسیہ بی بی ان کے حوالے کی اور جمائما خود چھوڑ کر آئی کشمیر انڈی…
62,@betterpakistan ابے او ضیا کی رنڈی کی ناجائز اولاد۔ مادرچود تیری ماں نے چدوا چدوا کر تجھے ضیاء کے خرچے پر باہر پڑھنے کو بھیجا تاکہ تو اس کی چدائ میں خلل نا ڈالے، تو پھر بھی detention کا مطلب نا سیکھ سکا گانڈو۔
63,RT @AlirajaAr772: @Matiullahjan919 او حرامی گانڈو پہلے تو یہ بتا اس کا بیٹا کیا پاکستان میں کسی سیاسی سرگرمی میں شامل ہے اگر نہیں ہے تو کیس…
64,"@MuradSaeedPTI بلکل ایسا ہی کرنا چاہیئے دوستم کو۔۔

یہ لوطی لونڈے زانی ایسے ہی مارنے چاہیئے گانڈو سالے۔۔"
65,@azharkaasifzai یعنی سب ہی گانڈو ہیں
66,"RT @Mom_Sis_Incest: پورن فلموں نے ہماری روایات کو بالکل بدل دیا ہے
اب خواتین پُھدی کی بجائے پیچھے سے بجوانا بھی اپنا حق سمجھتی ہیں
یہ روایت…"
67,RT @SH_Wehand: @MaidahMuhammad #قومی_چور_نوازشریف_گانڈو پائے کھانے کیلئے ایک لونڈےباز کے پاس وقت گزارتا تھا اور پھر نہاری کیلئے دوسرے لونڈے…
68,@ImranRiazKhan اوے پین لن گانڈو گیلے تیتر رامی
69,"عوام گانڈو ہوچُکی ہے بس اور کوئی بات نہیں 
 https://t.co/gdBaePWGfo"
70,"@RBB223344 یہ تو ان کے لن بھی چوستا ہے
دلال ہے گانڈو"
71,@KhSaad_Rafique پہلے گانڈو کو لندن سے واپس بلواو
72,"@waqarsatti گانڈو اگر اتنایقین ھے تو الیکشن سے کیوں بھاگ رھے ھو ؟
کراو نہ الکشن"
73,@AhadFarhan7 @MaryamNSharif @chsandhilaa تو گانڈو اسی ترا بھونک نواز شریف کھوتا تھا ہے مریم سفدر فتنہ ہے
74,@SdqJaan چل اوئے گانڈو ۔۔۔
75,@ImranRiazKhan یہ بیغیرت اپنے بھانجے کے کپڑے اتارو کے اس کی تشریف بھی مروا چکا ہے یہ گانڈو آدمی
76,"RT @KMK9077: نامرد پولیس  زانی ماں کی اولاد 
یہ فوج کے گانڈو ہیں"
77,"نامرد پولیس  زانی ماں کی اولاد 
یہ فوج کے گانڈو ہیں https://t.co/I0JnEJ2NPQ"
78,"@Naawazsharif تیرے خاندان کا جنازہ گذرے
تم پاکستان او  
یہاں تیری قبر بنے گی
میر عاصم خنزیر  
کے لوڑے پر گھوم لو 
وقت ارہا ہے عوام تمھیں کچا چبائے گی
نامرد گانڈو نواز چتو 
اپنے لوڑے میں طاقت رکھ نامرد 
اپنی بیٹی مریم کے سیکس وڈیوز پر کتنا عرصہ لوگوں کو بلیک میل کرو گے 
زانی ماں کی اولاد https://t.co/jIvPjO8wm8"
79,"RT @MarsPlanet16: @shuglisam اس حرامی نسل زرداری کے گانڈو محسن نقوی کی شکل کو غور سے دیکھیں جیسے چند بیجوں کی پیداوار ہو۔
کوئی بتائے اس شیط…"
80,"@shuglisam اس حرامی نسل زرداری کے گانڈو محسن نقوی کی شکل کو غور سے دیکھیں جیسے چند بیجوں کی پیداوار ہو۔
کوئی بتائے اس شیطان 😈 لونڈے کی شکل میں کوئی رونق ہے تو جواب اس شیطان 😈 کو بھیج دے۔
یہ بیغرت جان بوجھ کر پنجاب میں حالات خراب کرا رہا ہے اور آئین کی دھچیاں اڑا رہا ہے"
81,"@saifullahawan40 جولاہے گانڈو
تیری بھی پھاڑنے والا ہے صبر کر"
82,"@saifullahawan40 گانڈو جولاہے۔
پورا لاہور بند کر دیا تیری ماں نکلے گی کہاں سے؟"
83,@Matiullahjan919 گانڈو اس میں وضاحت کدھر ہے۔ وہ حصہ تو آپ کو ملا ہی نہیں ہے۔ لیول تیرا پٹواری کا ہے
84,@saifullahawan40 تیری بہن کے ساتھ پکڑے گئے جو گرفتار کر رہی ہے گانڈو
85,ڈر گئے ہو گانڈو کے بچو https://t.co/DgkQQIF9UQ
86,@saifullahawan40 ڈر گئے ہو گانڈو کے بچو
87,"@PresPMLNPunjab گانڈو مونچھوں والے اپنے باپ سے کہہ کہ ایون فیلڈ کےبپیسے واپس کرے 

 مریم کو پیلی ٹیکسی کہنے والے باندر"
88,@SHABAZGIL انڈیا 1993 کے بعد آئی. ایم. ایف کے پاس قرضہ لینے کے لیے نہیں گیا اور اپنے پاؤں پر کھڑا ہو کر اپنی معیشت کو مضبوط کیا. جبکہ ہماری اس گانڈو فوج نے ملی نغمے اور ترانے بنا بنا کر پورے پاکستان کا بیڑہ غرق کر دیا ہے
89,@YouzarSif44 @KhareemKhan2 @MShehzadtweets او تیری بھی اور تیرے علماء کی بھی ماں کی پھ د ی وچ میرا لن ن سالیا یزیدی قبیلے کے کھوتے او بھوسڑی کے دلال رنڈی خانے کی پیداوار گانڈو مولویوں کی سویٹ مویش شاپر
90,"اب تو صورت حال یہ یے ک ایک  یوتھڑا جج دوسرے کو انکھ مار کے کہے کہ آ تم میری لو میں تیری لوں۔  یوتھرا بنچ گانڈو ججز
#بیگم_زدہ_جج https://t.co/vExas0x7hj"
91,"@hinaparvezbutt تعلیم پہ توجہ اس کے کنجر لیڈر نے نئی دی کبھی یے تو پھر سپورٹر ہے 
لونڈے باز لیڈر گانڈو سپورٹر 🖐🖐🖐"
92,RT @febmiro: اورسیز گانڈو یوتھیا    @iihtishamm   کو راجہ اسکی اصلیت بتاتے ہوئے https://t.co/RWO5hNRMA0
93,@RabiaKhanPMLN اسکی گانڈ چیک کرنی ہوگی کہیں گانڈو یا ہیجڑا تو نہی
94,@TararAttaullah کتا، مھجے تو لگتا تو. Gay.. ھے... مطلب گانڈو ھو...
95,@ImranRiazKhan @_ImranRiazKhan سارا ملبہ تیری ماں کی چوت پر گرے گا ۔۔۔۔۔۔۔ گانڈو بھوسڑی والا کنجری کا بچہ
96,RT @WajahatKayani84: @dtnoorkhan @FIA_Agency اور تم ایک مادر چود۔ سستی رنڈی کے گانڈو بچے سچ بول رہئے ہو۔ پین یک
97,RT @WajahatKayani84: @PakVocals تم اور راشد لوسی اگر چوتیا ہو تو سب کو آپنی طرح کا سمجھا ہوا ہے کیا۔۔۔ پہن یک۔ مادر چود۔ گانڈو
98,@DGISPRUR ایک گانڈو دوسرے گانڈو کے ساتھ وٹا سٹا کرتے ہوئے 🤣
99,"@Matiullahjan919 یہ PMA کا گانڈو اب قانون دان بھی ہے ! اس کو اعتزاز احسن سے زیادہ پتہ ہے !
بھڑوا"
